MAL_ID,Name,Score,Genres,Type,Episodes,Ranked,Popularity,Members,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1
8183,Bouken Korobokkuru,Unknown,Adventure,TV,26,13476,12661,402,6,6,9,17,23,20,4,5,6,5
8184,Bouken Gabotenjima,Unknown,Adventure,TV,39,13493,12853,370,6,5,4,7,9,18,5,5,4,7
8187,Fumiko no Kokuhaku,6.66,Comedy,ONA,1,5072,3397,23073,738,1094,2352,3887,3265,1841,614,331,154,131
8189,The World of Golden Eggs,Unknown,"Comedy, Parody",TV,26,12474,11348,686,24,19,25,20,14,13,6,10,3,7
8190,Nodame Cantabile: Finale OVA,7.59,"Comedy, Romance, Josei",OVA,1,1291,3245,25390,1185,1841,4027,4077,1469,471,122,48,23,19
8191,Hoshi Shinichi Short Short,Unknown,"Comedy, Sci-Fi",TV,26,14506,13328,316,4,Unknown,10,5,5,7,2,1,1,8
8192,Hoshi Shinichi Short Short Special,Unknown,"Comedy, Sci-Fi",Special,1,14505,14739,208,4,2,1,9,5,6,2,Unknown,Unknown,7
8194,Akuma-kun,6.17,"Adventure, Fantasy, Horror, Magic, Supernatural",TV,42,7479,10929,809,12,5,16,33,31,22,9,8,6,5
8195,Guru Guru Town Hanamaru-kun,Unknown,Kids,TV,101,14211,13412,307,8,4,4,17,11,15,4,5,3,4
8196,Kawasaki Frontale x Tentai Senshi Sunred 2nd Season,Unknown,"Comedy, Parody, Seinen, Sports, Super Power",Special,1,14899,12134,494,11,3,2,20,23,17,9,8,3,11
8197,So Ra No Wo To Specials,7.55,"Military, Music, Sci-Fi, Slice of Life",Special,2,1413,3346,23788,1096,2037,4112,3784,1525,585,183,78,27,34
8205,Norabbits' Minutes,Unknown,"Comedy, Fantasy, Kids",Movie,5,11218,14786,205,4,Unknown,2,11,11,8,3,3,1,4
8206,Hime Chen! Otogi Chikku Idol Lilpri,7,"Magic, Shoujo",TV,51,3631,5159,8742,289,319,531,861,593,426,136,49,52,33
8208,Jigoku Sensei Nube (Movie),6.63,"Adventure, Comedy, Horror, School, Shounen, Supernatural",Movie,1,5241,8706,2092,42,40,125,246,166,89,37,9,3,5
8211,Dance in the Vampire Bund: Special Edition,6.55,"Action, Supernatural, Vampire",Special,1,5634,4307,13798,388,378,773,1486,1294,829,281,119,72,65
8213,Hoka Hoka Kazoku,5.8,Comedy,TV,1428,8851,11852,560,17,8,9,16,40,37,17,15,7,12
8214,"Tekkamen wo Oe: ""d'Artagnan Monogatari"" yori",6.11,"Action, Historical",Special,1,7743,11514,638,10,12,18,34,61,36,20,4,5,3
8215,Genji Tsuushin Agedama,6.33,"Action, Parody, Comedy, Sci-Fi",TV,51,6741,10434,1019,16,5,25,28,25,22,2,8,3,3
8216,Aa Harimanada,6.12,"Sports, Martial Arts, Seinen",TV,23,7701,9863,1308,24,17,32,76,85,73,37,13,8,9
8217,Jewelpet Twinkle☆,7.38,"Fantasy, Magic, School, Shoujo",TV,52,1978,5243,8462,447,411,741,887,468,262,80,34,28,19
8218,Fushigi na Elevator,Unknown,Fantasy,Movie,1,14010,12371,456,7,Unknown,7,26,23,27,7,6,1,1
8220,Baby Felix,5.52,"Comedy, Kids",TV,65,9635,12202,484,7,2,3,14,20,37,20,8,7,7
8226,Akuma-kun (Movie),5.85,"Adventure, Horror, Supernatural, Magic, Fantasy",Movie,1,8691,11765,582,9,1,10,45,37,31,19,10,3,4
8227,Akuma-kun: Youkoso Akuma Land e!!,5.78,"Adventure, Horror, Supernatural, Magic, Fantasy",Movie,1,8887,12208,480,7,1,6,22,47,27,15,4,7,5
8228,Jigoku Sensei Nube: Gozen 0 Ji Nube Shisu!,6.72,"Adventure, Comedy, Horror, Supernatural, School, Shounen",Movie,1,4800,9215,1717,35,41,105,208,131,67,19,5,3,5
8229,"on-chan, Yume Power Daibouken!",Unknown,Fantasy,Special,1,11347,14815,204,4,1,3,8,3,6,5,2,Unknown,5
8230,True Tears Epilogue,6.66,"Romance, Music, Drama",Music,1,5101,4631,11555,299,389,921,1760,1360,714,242,90,59,45
8231,Princess Lover!: Magical Knight Maria-chan,5.73,"Magic, Parody",Special,6,9052,5223,8548,193,117,255,519,755,764,335,148,140,114
8233,Genji,Unknown,"Historical, Magic, Romance",OVA,2,14093,10932,807,8,3,3,24,24,12,8,3,5,3
8234,Muumin,7.06,"Adventure, Comedy, Fantasy, Slice of Life",TV,65,3429,6695,4633,254,150,299,441,255,169,63,36,18,25
8235,Muumin (1972),6.58,"Adventure, Comedy, Fantasy, Slice of Life",TV,52,5493,8936,1926,66,36,88,164,144,85,40,14,9,12
8239,Anime Yasei no Sakebi,Unknown,"Adventure, Drama",TV,22,13266,12678,397,6,2,10,20,18,15,8,Unknown,4,4
8240,Wanpaku Oomukashi Kum Kum,6.1,"Kids, Adventure, Comedy, Historical",TV,26,7840,11936,541,11,5,15,27,37,29,10,7,5,3
8241,Rio: Rainbow Gate!,5.89,"Game, Comedy, Ecchi",TV,13,8551,2772,34028,395,525,1273,2603,2791,2350,1552,838,604,399
8243,Mizuki Shigeru no Toono Monogatari,Unknown,"Adventure, Fantasy",Movie,1,15599,14039,254,7,Unknown,1,3,4,4,1,Unknown,1,2
8244,Keshikasu-kun,Unknown,"Comedy, Kids",TV,25,14963,14069,252,4,Unknown,Unknown,4,5,4,3,2,1,5
8245,Metal Fight Beyblade vs. Taiyou: Shakunetsu no Shinryakusha Sol Blaze,6.56,"Adventure, Comedy, Sports",Movie,1,5570,6802,4420,179,118,224,476,455,254,93,47,42,25
8246,Naruto: Shippuuden Movie 4 - The Lost Tower,7.42,"Action, Comedy, Martial Arts, Shounen, Super Power",Movie,1,1816,869,172051,11387,13079,24809,28116,13612,6106,2228,960,437,285
8247,Bleach Movie 4: Jigoku-hen,7.61,"Action, Adventure, Comedy, Super Power, Supernatural, Shounen",Movie,1,1246,931,159332,12094,15223,24345,23824,10765,4708,1713,607,317,211
8248,Soukou Kihei Votoms: Case;Irvine,6.51,"Action, Military, Sci-Fi, Drama, Mecha",OVA,1,5865,8286,2495,21,72,194,344,246,140,55,28,10,13
8249,Votoms Finder,6.21,"Action, Drama, Mecha, Military, Sci-Fi",OVA,1,7302,8100,2684,23,35,134,334,289,178,71,41,14,14
8250,Soukou Kihei Votoms: Koei Futatabi,6.93,"Action, Drama, Mecha, Military, Sci-Fi",OVA,1,3907,8247,2521,42,93,256,324,217,78,27,10,5,5
8258,Damen's Walker,Unknown,"Comedy, Romance",ONA,12,13763,13960,262,6,1,2,10,3,8,1,1,1,4
8275,Kanin Tokkyuu Michishio,5.76,Hentai,OVA,2,Unknown,9279,1691,42,25,36,74,130,100,48,43,14,18
8277,Hyakka Ryouran: Samurai Girls,6.83,"Action, Harem, Comedy, Ecchi, Samurai, School",TV,12,4318,973,152082,3832,5893,12827,20576,13413,7230,3411,1473,760,459
8278,Biohazard 4: Incubate,6.19,"Action, Demons, Horror, Military, Mystery, Police, Supernatural, Thriller",OVA,1,7406,5830,6515,165,149,278,614,655,418,215,102,67,49
8285,Ai no Senshi Rainbowman,6.46,"Action, Adventure, Mecha, Sci-Fi",TV,22,6100,10685,901,35,19,21,44,31,30,12,4,8,8
8287,SD Gundam Sangokuden Brave Battle Warriors,6.34,"Action, Historical, Mecha",TV,51,6703,7197,3843,73,68,161,278,292,196,96,61,29,32
8289,Toumei Ningen R,6.43,Hentai,OVA,2,Unknown,7151,3907,127,96,245,434,364,238,93,52,38,33
8290,Inmu Gakuen: Inmu ni Torawareta Bijin Shimai,6.12,Hentai,OVA,1,Unknown,7913,2878,51,41,102,207,217,143,75,26,23,19
8291,Ojousama wa H ga Osuki: The Animation,7.15,Hentai,OVA,2,Unknown,4959,9726,467,462,783,999,544,332,135,62,34,47
8292,Seitokaichou Hikaru,6.29,Hentai,OVA,1,Unknown,6655,4666,131,106,197,352,329,256,102,66,51,41
8293,Gakuen Saimin Reido,6.71,Hentai,OVA,3,Unknown,4998,9569,392,322,623,916,638,411,195,105,72,82
8294,Shinshou Genmukan,6.47,Hentai,OVA,4,Unknown,7283,3710,103,61,158,279,227,146,57,25,32,19
8297,Planzet,5.61,"Action, Mecha, Sci-Fi",Movie,1,9380,7329,3652,29,57,142,358,445,404,223,123,73,44
8302,Ladies versus Butlers! Specials,6.39,"Ecchi, Seinen",Special,6,6460,3052,28653,1221,1013,1871,3087,3100,1965,975,559,408,341
8304,Koutetsu Sangokushi Special,6.36,"Historical, Shounen",Special,1,6596,10849,844,14,10,26,59,62,29,8,8,1,5
8310,Magic Kaito,7.81,"Adventure, Comedy, Romance, Shounen",Special,12,815,2097,56200,3451,4358,7702,6175,2358,788,267,111,39,42
8311,Tegamibachi Reverse,7.78,"Adventure, Supernatural, Fantasy, Shounen",TV,25,873,2145,53986,2778,4236,7325,5964,2309,875,296,119,54,46
8312,Piece,6.07,Music,Music,1,7925,8705,2108,22,40,106,216,277,189,66,29,17,21
8314,Tentai Senshi Sunred: Short Corner,6.5,"Comedy, Parody, Seinen, Super Power",Special,4,5893,11038,778,18,17,39,72,57,35,12,7,2,9
8316,Kawasaki Frontale x Tentai Senshi Sunred,6.02,"Comedy, Parody, Seinen, Sports, Super Power",Special,4,8157,11854,557,9,7,6,23,35,29,11,8,2,13
8317,Sayonara Zetsubou Sensei Jo: Zoku Zetsubou Shoujo Senshuu,7.45,"Comedy, Parody, School",Special,1,1726,5045,9316,337,365,676,749,324,151,41,19,7,18
8324,Pelican Road Club Caroucha,5.85,"Drama, Romance, Shounen",OVA,1,8684,12239,480,8,4,11,22,29,27,13,17,5,8
8331,Detective Conan Magic File 4: Osaka Okonomiyaki Odyssey,7.52,"Police, Comedy, Mystery, Shounen",OVA,1,1509,4967,9664,600,600,1076,1249,570,215,66,31,14,15
8332,Kudan,6.43,Fantasy,Movie,1,6274,13555,292,6,10,24,37,34,22,4,4,1,3
8333,Kodomo no Keijijougaku,5.66,Fantasy,ONA,1,9253,10644,916,18,18,42,86,94,107,38,43,23,24
8336,Hanakappa,Unknown,"Comedy, Kids",TV,Unknown,14277,12327,467,9,2,7,15,12,19,2,3,5,12
8337,Shoka,6,"Action, Fantasy, Historical",Special,1,8239,6714,4596,40,50,206,503,565,409,196,72,29,22
8339,Kachou no Koi,6.19,"Comedy, Romance, Yaoi",OVA,1,Unknown,4647,11512,303,294,741,1249,1163,809,442,217,161,180
8345,Ukkari Pénélope,Unknown,"Comedy, Slice of Life",TV,26,12672,13491,296,8,5,1,12,7,10,5,Unknown,2,7
8346,Ukkari Pénélope OVA,Unknown,Fantasy,OVA,2,12701,14730,209,5,Unknown,Unknown,7,10,5,2,4,1,4
8348,Tengen Toppa Gurren Lagann: Parallel Works 2,6.94,"Mecha, Music",Music,7,3840,3683,19802,703,775,1641,2745,1671,885,291,108,66,76
8353,Ketsuinu,Unknown,Comedy,TV,13,14980,12641,407,10,1,5,5,5,6,6,7,3,5
8355,Himitsukessha Taka no Tsume The Movie 1: Soutou wa Nido Shinu,Unknown,"Comedy, Parody, Super Power",Movie,1,14430,13086,342,5,1,3,12,8,15,9,8,5,7
8356,Himitsukessha Taka no Tsume The Movie II: Watashi wo Aishita Kuro Oolong-Cha,Unknown,"Comedy, Parody, Super Power",Movie,1,14431,13131,337,7,Unknown,1,10,8,15,12,7,5,8
8357,Himitsukessha Taka no Tsume The Movie 3: http://takanotsume.jp wa Eien ni,Unknown,"Comedy, Parody, Super Power",Movie,1,14422,12894,363,9,Unknown,4,9,9,14,10,3,6,10
8358,Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou,6.89,"Action, Adventure, Comedy, Seinen",Movie,1,4072,6448,5046,203,220,515,978,618,275,80,31,18,28
8359,Crayon Shin-chan Movie 04: Henderland no Daibouken,7.12,"Adventure, Magic, Ecchi, Seinen",Movie,1,3113,6771,4496,209,248,537,853,454,189,39,21,10,21
8360,Crayon Shin-chan Movie 06: Dengeki! Buta no Hizume Daisakusen,6.94,"Slice of Life, Comedy, Ecchi, School, Seinen",Movie,1,3853,7729,3116,92,141,281,491,304,140,29,14,10,13
8361,Crayon Shin-chan Movie 07: Bakuhatsu! Onsen Wakuwaku Daikessen,6.7,"Slice of Life, Comedy, Ecchi, School, Seinen",Movie,1,4884,8107,2681,77,78,205,411,258,152,30,24,7,16
8362,Crayon Shin-chan Movie 08: Arashi wo Yobu Jungle,7.17,"Action, Adventure, Comedy, Seinen",Movie,1,2885,6803,4433,194,252,602,848,417,172,49,18,8,18
8363,Crayon Shin-chan Movie 11: Arashi wo Yobu Eikou no Yakiniku Road,7.02,"Action, Adventure, Comedy, Seinen",Movie,1,3556,7912,2883,120,152,316,457,251,130,28,15,9,17
8364,Crayon Shin-chan Movie 12: Arashi wo Yobu! Yuuhi no Kasukabe Boys,7.02,"Action, Adventure, Comedy, Historical, Fantasy, Seinen",Movie,1,3556,8134,2629,101,129,285,388,222,91,30,13,7,18
8365,Crayon Shin-chan Movie 13: Densetsu wo Yobu Buriburi 3 Pun Dai Shingeki,6.63,"Comedy, Ecchi, School, Seinen, Slice of Life",Movie,1,5244,8444,2352,76,63,161,315,241,150,36,15,8,15
8366,Crayon Shin-chan Movie 14: Densetsu wo Yobu Odore! Amigo!,6.65,"Slice of Life, Comedy, Ecchi, School, Seinen",Movie,1,5136,8189,2579,92,79,170,380,301,147,41,14,6,19
8367,Crayon Shin-chan Movie 16: Chou Arashi wo Yobu Kinpoko no Yuusha,6.66,"Comedy, Ecchi, School, Seinen, Slice of Life",Movie,1,5066,8209,2559,88,75,193,369,296,153,50,23,10,11
8368,Crayon Shin-chan Movie 17: Otakebe! Kasukabe Yasei Oukoku,6.78,"Sci-Fi, Comedy, Seinen",Movie,1,4520,8399,2404,83,87,174,333,226,114,39,15,11,13
8369,Crayon Shin-chan Movie 18: Chou Jikuu! Arashi wo Yobu Ora no Hanayome,7.32,"Sci-Fi, Adventure, Comedy, Seinen",Movie,1,2255,7471,3456,176,227,515,587,240,123,26,16,5,11
8372,Makoto-chan,Unknown,Comedy,Movie,1,15392,12359,458,3,1,13,12,10,16,12,16,9,4
8373,Shin Mitsubachi Maya no Bouken,6.32,"Adventure, Comedy",TV,52,6797,8347,2459,73,47,129,302,390,211,61,27,17,14
8375,Chogattai Majutsu Robot Ginguiser,6.06,"Adventure, Mecha, Sci-Fi, Shounen",TV,26,7966,10952,801,36,7,12,30,37,26,21,12,15,12
8394,Cyborg 009 (TV),6.89,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,26,4056,6350,5240,109,141,352,504,338,183,60,24,19,15
8403,Bonobono: Kumomo no Ki no Koto,Unknown,Drama,Movie,1,13481,13041,346,12,1,4,9,15,20,7,3,Unknown,7
8407,Sora no Otoshimono: Forte,7.55,"Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",TV,12,1414,592,245833,16342,22960,39374,36769,16838,7565,3202,1370,694,477
8408,Durarara!! Specials,7.9,"Action, Comedy, Supernatural",Special,2,672,995,148814,10422,16711,27728,19484,6617,2384,608,220,127,132
8409,Marie & Gali ver. 2.0,5.94,Comedy,TV,30,8418,10809,857,10,6,14,39,50,39,12,10,5,5
8410,Metal Fight Beyblade: Baku,6.78,"Adventure, Comedy, Sports",TV,51,4538,2978,30297,1457,1460,3106,5597,4086,2182,806,336,170,102
8415,Oi! Ryouma,Unknown,"Adventure, Drama, Historical",TV,39,11301,12744,388,8,3,5,14,8,8,2,3,1,4
8416,Bonobono,Unknown,Comedy,Movie,1,13493,12609,414,19,4,3,17,23,25,8,5,Unknown,5
8417,Bonobono (TV) Specials,Unknown,Comedy,Special,9,13469,13395,307,6,1,2,10,6,21,6,3,2,3
8422,Vampire Knight: Gekiai no Portrait,6.81,"Comedy, Vampire, Shoujo",Special,1,4418,2730,35075,1721,1376,2211,3487,2772,1809,624,328,217,182
8423,Ookiku Furikabutte: Natsu no Scorebook,7.21,"Comedy, Sports",OVA,2,2710,7570,3317,115,90,200,277,144,44,11,8,5,12
8424,MM!,7.12,"Harem, Comedy, Ecchi, School",TV,12,3123,716,204287,7688,12239,25205,31498,17433,8884,3939,1807,971,686
8425,Gosick,8.1,"Mystery, Historical, Drama, Romance",TV,24,415,307,428699,32104,43673,53688,34924,14018,6632,2613,970,425,368
8426,Hourou Musuko,7.74,"Drama, Romance, School, Seinen, Slice of Life",TV,11,944,1353,104533,3923,6744,10222,8356,3524,1630,625,234,161,197
8431,Mahou no Star Magical Emi: Kumo Hikaru,6.14,"Comedy, Shoujo, Slice of Life",OVA,1,7606,11168,739,8,9,19,43,52,31,10,13,5,4
8436,Animentary: Ketsudan,Unknown,"Military, Historical",TV,25,13280,10741,874,16,7,13,32,16,15,9,3,4,5
8438,Pokemon Ranger: Hikari no Kiseki,6.44,"Adventure, Comedy, Fantasy, Kids",Special,2,6208,5400,7857,269,172,372,748,740,538,192,72,33,43
8440,Black Lagoon Omake,6.83,Comedy,Special,7,4310,2213,51763,1868,2341,4576,7688,5363,2802,1097,512,283,207
8442,Maze☆Bakunetsu Jikuu: Tenpen Kyoui no Giant,Unknown,"Adventure, Comedy, Fantasy, Mecha, Shounen",Movie,1,15480,11302,702,10,2,9,14,21,24,8,5,Unknown,5
8443,Mahou no Star Magical Emi: Semishigure,6.05,"Comedy, Magic, Shoujo",OVA,1,8030,11328,692,6,8,17,40,44,45,9,6,6,5
8446,SAI: Part 1 / Revolving... to the Core,6.15,"Fantasy, Music",Music,1,7564,12332,463,11,13,18,51,54,34,17,9,5,5
8449,Togainu no Chi,6.28,"Action, Sci-Fi, Shounen Ai",TV,12,7003,1731,75396,1903,2483,4433,6924,6364,4559,2903,1491,1087,657
8450,Guskou Budori no Denki,6.26,Drama,Movie,1,7071,10142,1150,15,11,21,31,35,25,8,7,5,4
8451,Donguri to Yamaneko,5.95,Drama,OVA,1,8375,11873,553,7,3,9,29,29,23,5,6,5,13
8456,Queen's Blade: Utsukushiki Toushi-tachi,6.58,"Action, Adventure, Ecchi, Fantasy",OVA,6,5503,3830,17983,423,406,999,1855,1526,835,360,173,88,70
8457,Yozakura Quartet: Hoshi no Umi,7.41,"Action, Magic, Comedy, Super Power, Supernatural, Shounen",OVA,3,1872,2788,33627,652,1668,4598,4688,1659,614,171,63,23,28
8460,Mirai Nikki OVA,7.27,"Action, Shounen, Supernatural",OVA,1,2511,787,188685,13695,14133,21552,25319,14804,7874,3227,1610,1046,1009
8464,Pants no Ana: Mambo de Ganbo!,4.8,"Comedy, Ecchi, School",OVA,1,10748,10611,930,17,6,8,29,54,58,47,41,39,55
8465,Ichiban Ushiro no Daimaou Specials,6.74,"Comedy, Ecchi, Fantasy, Magic, Shounen",Special,6,4716,2465,42828,1592,1740,3350,6062,4783,2589,978,436,253,192
8471,Naoko no Tropic Angel: Hyouryuu,5.24,Hentai,OVA,1,Unknown,11879,554,7,4,4,23,22,31,27,23,15,20
8475,Asura,7.06,"Drama, Historical",Movie,1,3375,3107,27706,1041,1525,2745,3300,1943,999,512,249,167,128
8476,Otome Youkai Zakuro,7.47,"Demons, Historical, Military, Romance, Seinen, Supernatural",TV,13,1680,1389,100477,3237,5815,12079,12757,5674,2383,688,234,99,81
8478,Doubutsu Kankyou Kaigi,Unknown,Kids,TV,20,13859,13306,316,3,2,7,5,10,15,5,6,1,9
8479,Hetalia World Series,7.57,"Comedy, Historical, Parody",ONA,48,1371,1424,97251,7437,8618,11766,11749,5747,3120,1155,542,302,350
8481,"""Bungaku Shoujo"" Memoire",7.34,"Drama, Romance, School",OVA,3,2137,3259,25298,739,1600,3368,3595,1659,709,190,112,47,34
8486,Kihei Senki Legacies,4.64,"Fantasy, Mecha",ONA,1,10876,10648,922,4,Unknown,1,12,31,66,60,38,32,19
8487,Onigamiden,6.52,"Action, Demons, Supernatural",Movie,1,5799,4594,11804,201,310,756,1388,1154,641,288,128,53,47
8490,Digimon Adventure 3D: Digimon Grand Prix!,5.78,"Action, Adventure, Comedy, Fantasy, Kids, Parody, Sports",Movie,1,8901,5614,7158,232,144,286,522,645,578,322,183,151,123
8491,Digimon Savers 3D: Digital World Kiki Ippatsu!,6.05,"Action, Adventure, Fantasy, Kids, Supernatural",Movie,1,8039,6246,5479,151,112,192,385,440,358,179,92,66,38
8492,Kikansha Yaemon,Unknown,"Fantasy, Kids",Movie,1,14994,14990,194,5,4,1,7,3,9,4,5,1,5
8493,Gegege no Kitarou: Kitarou no Yuurei Densha,5.99,"Adventure, Super Power, Demons, Supernatural",Movie,1,8286,11731,590,11,5,11,23,20,21,12,4,6,9
8494,Kikansha Yaemon: D51 no Daibouken,Unknown,"Fantasy, Kids",Movie,1,14992,13933,264,3,4,2,17,7,13,10,5,5,6
8495,Mahoutsukai Haley no Speed Story,Unknown,"Kids, Magic, Fantasy",Movie,1,15382,12308,469,4,2,7,12,11,8,7,1,2,3
8496,Neko Neko Fantasia,5.84,Comedy,OVA,1,8700,11246,718,16,3,28,53,76,61,28,13,6,9
8500,Haguregumo,6.05,"Comedy, Historical, Samurai, Seinen",Movie,1,8046,9599,1485,12,15,48,90,108,84,25,20,9,5
8501,Chibikko Kaijuu Yadamon,Unknown,"Comedy, Kids, Supernatural",TV,26,13609,13393,308,7,Unknown,10,6,11,12,6,3,1,9
8503,Fushigi Mahou Fun Fun Pharmacy,6.66,"Kids, Magic",TV,48,5070,8695,2102,38,25,64,103,69,52,16,5,3,8
8507,Ikkitousen: Xtreme Xecutor Specials,6.58,"Comedy, Ecchi",Special,6,5499,4535,12089,372,343,663,1115,1031,620,208,117,83,65
8514,Break Blade 2: Ketsubetsu no Michi,7.75,"Action, Fantasy, Mecha, Military, Shounen",Movie,1,923,2060,57276,2814,6128,12961,9385,2849,1079,299,88,47,38
8516,Baka to Test to Shoukanjuu Ni!,7.76,"Comedy, Romance, School, Super Power",TV,13,887,439,315295,20493,35880,59417,46683,18512,7500,2572,896,392,310
8518,Mai-Otome Special: Otome no Inori,6.36,"School, Slice of Life",Special,1,6597,7997,2773,56,65,141,243,244,156,56,32,12,21
8520,Biriken,Unknown,"Kids, Comedy",TV,32,13426,14326,232,6,2,Unknown,7,1,19,6,2,7,6
8521,Biriken Nandemo Shoukai,Unknown,"Kids, Comedy",TV,22,13437,14484,222,5,Unknown,1,11,4,12,4,1,5,8
8522,Midoriyama Koukou Koushien-hen (Movie),Unknown,"Comedy, School, Sports",Movie,1,15540,14584,218,7,2,2,10,5,6,1,2,1,5
8523,Sukeban Shoukai Cutie Lemon,5.24,Hentai,OVA,3,Unknown,12089,511,8,3,2,13,16,30,25,15,19,15
8524,The Kabocha Wine: Nita no Aijou Monogatari,Unknown,"Slice of Life, Comedy, Romance, School",Movie,1,12446,12237,476,10,4,9,20,20,13,8,2,2,3
8525,Kami nomi zo Shiru Sekai,7.73,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12,962,230,510719,28565,49035,87785,70932,26935,10977,3794,1416,617,482
8526,Honey Tokyo,5.75,Sci-Fi,ONA,1,8995,9032,1852,19,28,63,143,241,206,86,46,23,14
8532,"Katekyo Hitman Reborn! Vongola Family Soutoujou! Vongola Shiki Shuugakuryokou, Kuru!!",7.58,"Comedy, Shounen",ONA,1,1347,3202,26182,2107,1889,3073,3311,1639,703,246,131,48,49
8533,Hana no Kage,6,"Demons, Drama, Historical, Romance",ONA,1,8227,9257,1697,13,17,55,115,93,82,31,24,22,8
8536,Fortune Arterial: Akai Yakusoku,6.73,"Comedy, Romance, School, Supernatural, Vampire",TV,12,4760,1368,102584,2686,4249,9612,16412,11536,6612,2668,1059,545,316
8538,Gokujou!! Mecha Mote Iinchou Second Collection,6.21,"Comedy, Romance, School, Shoujo",TV,51,7299,8553,2229,49,29,74,131,112,84,38,17,14,12
8539,Toilet no Hanako-san,Unknown,Horror,Movie,1,12533,11256,716,9,5,11,25,26,22,6,3,4,6
8542,Shin Ace wo Nerae!,6.49,"Drama, Romance, School, Shoujo, Sports",TV,25,5961,9318,1659,24,19,36,74,51,46,6,8,5,2
8546,"Dr. Slump Movie 02: ""Hoyoyo!"" Uchuu Daibouken",6.45,"Comedy, Sci-Fi, Shounen",Movie,1,6166,9946,1253,21,21,62,128,108,58,28,6,2,8
8547,Dr. Slump Movie 05: Arale-chan Hoyoyo! Yume no Miyako Mechapolis,6.12,"Comedy, Sci-Fi, Shounen",Movie,1,7707,10328,1065,19,8,36,70,109,50,31,5,4,7
8548,Dr. Slump Movie 08: Arale-chan Hoyoyo!! Tasuketa Same ni Tsurerarete...,6.07,"Comedy, Sci-Fi, Shounen",Movie,1,7952,10485,991,17,9,26,72,98,50,22,6,6,8
8550,Dr. Slump Movie 10: Arale no Bikkuriman,6.07,"Comedy, Sci-Fi, Shounen",Movie,1,7940,10418,1017,17,9,29,56,96,45,28,6,5,10
8551,Dr. Slump Movie 11: Dr. Mashirito & Abale-chan,6.04,"Comedy, Sci-Fi, Shounen",Movie,1,8060,10218,1115,18,15,30,87,100,69,29,23,6,13
8553,Time Bokan Series: Time Patroltai Otasukeman,6.2,"Action, Adventure, Comedy, Sci-Fi",TV,53,7359,10974,792,16,4,21,65,61,44,10,7,5,11
8554,Hashire Melos (1981),5.5,"Historical, Drama",Special,1,9693,10654,919,11,5,16,32,52,80,39,19,11,9
8557,Shinryaku! Ika Musume,7.46,"Comedy, Shounen, Slice of Life",TV,12,1711,931,159116,5213,9831,21748,22632,9619,4334,1300,456,212,201
8560,"Kyou, Koi wo Hajimemasu",6.49,"Romance, School, Shoujo",OVA,2,5953,3006,29510,1073,1190,2073,3427,3095,2037,962,460,348,187
8561,Saint Elmo: Hikari no Raihousha,Unknown,Sci-Fi,Special,1,11787,13068,345,7,4,5,11,10,15,5,3,3,4
8563,Chikyuu Monogatari Telepath 2500,Unknown,"Adventure, Drama, Sci-Fi",Movie,1,13635,11590,622,6,3,2,11,18,13,8,7,3,3
8567,Rusuban,Unknown,"Fantasy, Kids",Movie,1,11759,15387,170,7,1,2,3,2,6,1,3,2,1
8574,Aoi Taiken,4.72,Hentai,OVA,2,Unknown,11318,691,14,Unknown,6,16,17,50,30,27,31,32
8577,Aki-Sora: Yume no Naka,6.09,"Romance, Ecchi, Seinen",OVA,2,7838,1917,63912,2705,2289,4553,7414,7814,5549,2736,1853,1494,1496
8584,Future War 198X-nen,6.15,"Military, Drama",Movie,1,7583,9426,1592,19,24,55,103,105,73,37,14,14,10
8595,Kotencotenco,Unknown,"Adventure, Comedy, Fantasy, Kids, Magic",TV,52,15156,14125,249,4,1,1,9,12,7,2,2,Unknown,5
8598,Yuki,6.13,"Adventure, Demons, Fantasy",Movie,1,7650,10550,958,11,4,19,22,34,23,6,5,4,3
8599,Mayoi Neko Overrun! Specials,6.72,"Comedy, Ecchi",Special,6,4803,3986,16500,517,562,1073,2020,1598,882,326,144,85,41
8603,Tegami: Haikei Juugo no Kimi e,6.32,"Music, Slice of Life, Kids, School",Music,1,6790,10730,878,29,22,48,82,112,43,23,9,12,10
8604,Oshiri Kajiri Mushi,4.79,"Music, Comedy, Kids",Music,1,10749,11368,677,14,7,20,28,54,78,47,46,47,43
8609,Detective Conan OVA 10: Kid in Trap Island,7.78,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,859,4200,14618,1071,1109,2109,1785,665,274,60,31,8,23
8619,Ladies versus Butlers! Tokuten Disc Music Clip,5.83,"Ecchi, Music",Special,1,8745,4935,9828,297,185,346,648,798,770,339,215,167,179
8624,Digimon Xros Wars,6.73,"Action, Adventure, Comedy, Fantasy, Shounen",TV,30,4755,2591,38607,1393,1646,3304,5223,3934,2471,1282,605,342,259
8626,Good Morning,6.03,"Slice of Life, Music",Music,1,8117,7405,3577,271,76,190,331,410,467,227,126,59,80
8628,Chains & Rings,5.54,"Fantasy, Music",Music,1,9583,10432,1017,21,8,37,77,156,133,68,45,27,17
